Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
RT USER USER HTI itu racun. Ini contoh seseorang yang keracunan HTI,0,1,hati racun contoh orang racun hati,"['hati', 'racun', 'contoh', 'orang', 'racun', 'hati']"
"RT USER Bubarkan saja DPR, tidak ada gunanya bagi bangsa. Bela Komisi Pemberantasan Korupsi",0,1,bubar dewan wakil rakyat bangsa bela komisi berantas korupsi,"['bubar', 'dewan', 'wakil', 'rakyat', 'bangsa', 'bela', 'komisi', 'berantas', 'korupsi']"
Kebanyakan kelompok yang anti USER dulunya memusuhi Gus Dur... takfiri palsu dan Arabi,0,1,kelompok anti dulunya musuh gus dur takfiri palsu arab,"['kelompok', 'anti', 'dulunya', 'musuh', 'gus', 'dur', 'takfiri', 'palsu', 'arab']"
"Oke, kalau minoritas Budha di Indonesia kita usir, kita barter dengan umat Islam. PENGGUNA PENGGUNA PENGGUNA",0,1,oke minoritas buddha indonesia usir ba er umat islam,"['oke', 'minoritas', 'buddha', 'indonesia', 'usir', 'ba', 'er', 'umat', 'islam']"
Alangkah indahnya jika USER dapat membubarkan URL tersebut,0,1,alangkah indah bubar uniform resource locator,"['alangkah', 'indah', 'bubar', 'uniform', 'resource', 'locator']"
RT USER USER Banyak orang bodoh yang membela penistaan ​​​​padahal sudah menjadi tersangka,0,1,orang bodoh bela nista sangka,"['orang', 'bodoh', 'bela', 'nista', 'sangka']"
"Jika memungkinkan, kami dapat menyampaikan kepada Pak USER bahwa kekalahan kami disebabkan adanya upaya menghalangi segala cara yang dilakukan oleh unsur pendukung.",0,1,kalah upaya halang laku unsur dukung,"['kalah', 'upaya', 'halang', 'laku', 'unsur', 'dukung']"
Perancis vs Belgia babak pertama masih 0 - 0.\n\nAda sedikit kemiripan dengan suku cebong..\n\nApa itu?\n\nSuku cebong/ras bodoh juga 0 (kosong) ! \n\n^_^\ n\n#Piala Dunia 2018\n#Ganti Presiden2019',0,1,prancis lawan belgia babak pe 0 0 suku cebong suku cebong ras bodoh 0 kosong piala dunia 2018 ganti presiden 2019,"['prancis', 'lawan', 'belgia', 'babak', 'pe', '0', '0', 'suku', 'cebong', 'suku', 'cebong', 'ras', 'bodoh', '0', 'kosong', 'piala', 'dunia', '2018', 'ganti', 'presiden', '2019']"
"Allah SWT itu bodoh & biadab, dia bukan Tuhan, kurang kerja, hobinya mengurusi masalah yang berkaitan dengan kecocokan penis",0,1,allah subhanahu wa taala bodoh biadab tuhan kerja hobi urus kait cocok penis,"['allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'tuhan', 'kerja', 'hobi', 'urus', 'kait', 'cocok', 'penis']"
"APBN lebih dari 50 triliun untuk melanggengkan salat dan Alquran harus dipotong, salat dan Alquran hilang, tak perlu BNPT",0,1,anggar belanja negara 50 triliun langgeng salat alquran potong salat alquran hilang badan nasional tanggulang terorisme,"['anggar', 'belanja', 'negara', '50', 'triliun', 'langgeng', 'salat', 'alquran', 'potong', 'salat', 'alquran', 'hilang', 'badan', 'nasional', 'tanggulang', 'terorisme']"
"Kalau bapaknya dibunuh PKI,,,, biasanya anaknya balas dendam DAN HARUS MENGHAPUS KOMUNIS CINA BUKAN REKLAMASI.",0,1,bunuh partai komunis indonesia anak balas dendam hapus komunis cina reklamasi,"['bunuh', 'partai', 'komunis', 'indonesia', 'anak', 'balas', 'dendam', 'hapus', 'komunis', 'cina', 'reklamasi']"
Bisakah NU BERHENTI mempermalukan dan barbarisme bangsa? Raja Firaun Mesih tidak memiliki hubungan keluarga dengan Muhammad Bejad,0,1,nu henti malu barbarisme bangsa raja firaun milik hubung keluarga muhammad bejat,"['nu', 'henti', 'malu', 'barbarisme', 'bangsa', 'raja', 'firaun', 'milik', 'hubung', 'keluarga', 'muhammad', 'bejat']"
"PENGGUNA Tuan PENGGUNA Sebelum Anda berani menyatakan Muhammad sebagai nabi palsu, Anda harus mendorong KPAI untuk melarang anak-anak mempelajari Al-Qur'an.",0,1,tuan berani nyata muhammad nabi palsu dorong komisi lindung anak indonesia larang anak anak ajar al qur an,"['tuan', 'berani', 'nyata', 'muhammad', 'nabi', 'palsu', 'dorong', 'komisi', 'lindung', 'anak', 'indonesia', 'larang', 'anak', 'anak', 'ajar', 'al', 'qur', 'an']"
"lalu mengepung YLHBI, membubarkan HTI Iluni UI, dll... URL",0,1,kepung yayasan lembaga bantu hukum indonesia bubar hati ikat alumni universitas indonesia oi uniform resource locator,"['kepung', 'yayasan', 'lembaga', 'bantu', 'hukum', 'indonesia', 'bubar', 'hati', 'ikat', 'alumni', 'universitas', 'indonesia', 'oi', 'uniform', 'resource', 'locator']"
USER ditindas oleh presiden sendiri???. Kalau MUI terus memaksakan seperti ini maka MUI sendiri yang akan memutuskan hubungan dengan ummat.',0,1,tindas presiden majelis ulama indonesia paksa sepe i majelis ulama indonesia putus hubung umat,"['tindas', 'presiden', 'majelis', 'ulama', 'indonesia', 'paksa', 'sepe', 'i', 'majelis', 'ulama', 'indonesia', 'putus', 'hubung', 'umat']"
DIMANA PASUKAN PENGGUNA NEH CEBONG',0,1,pasu nih cebong,"['pasu', 'nih', 'cebong']"
"USER USER USER Sepertinya pemerintah daerah memberi izin padamu, idiot",0,1,sepe inya perintah daerah izin idiot,"['sepe', 'inya', 'perintah', 'daerah', 'izin', 'idiot']"
Apakah mencocokkan dua penis dengan 4 istri bukan perilaku seksual? PENGGUNA MUI: LGBT dianggap perilaku seksual menyimpang,0,1,cocok penis 4 istri perilaku seksual majelis ulama indonesia lgbt anggap perilaku seksual simpang,"['cocok', 'penis', '4', 'istri', 'perilaku', 'seksual', 'majelis', 'ulama', 'indonesia', 'lgbt', 'anggap', 'perilaku', 'seksual', 'simpang']"
USER Bubarkan saja KPK. Serahkan seluruh kewenangan KPK kepada polisi dan jaksa.,0,1,bubar komisi berantas korupsi serah wenang komisi berantas korupsi polisi jaksa,"['bubar', 'komisi', 'berantas', 'korupsi', 'serah', 'wenang', 'komisi', 'berantas', 'korupsi', 'polisi', 'jaksa']"
USER TGB tidak lebih baik dari Moeldoko. Terutama Prof Mahfud. Akan banyak yang menjadi preman Cebong/penggemar preman Ahok.,0,1,tuan guru bajang moeldoko utama prof mahfud preman cebong gemar preman ahok,"['tuan', 'guru', 'bajang', 'moeldoko', 'utama', 'prof', 'mahfud', 'preman', 'cebong', 'gemar', 'preman', 'ahok']"
"PENGGUNA PENGGUNA Juga unta, penganut bumi datar, dll.'",0,1,unta anut bumi datar,"['unta', 'anut', 'bumi', 'datar']"
Kaum fasis religius mulai memainkan lagu kesukaannya: Hancurkan PKI!,0,1,kaum fasis religius main lagu suka hancur partai komunis indonesia,"['kaum', 'fasis', 'religius', 'main', 'lagu', 'suka', 'hancur', 'partai', 'komunis', 'indonesia']"
"USER Foto sempurna dengan kotak nasi belahan jiwa Anda!\xf0\x9f\x98\x82. Tapi kalau disebut tentara kotak nasi, kamu tidak terima! Ya, salaaaam....'",0,1,foto sempurna kotak nasi bahan jiwa tentara kotak nasi terima ya salaaaam,"['foto', 'sempurna', 'kotak', 'nasi', 'bahan', 'jiwa', 'tentara', 'kotak', 'nasi', 'terima', 'ya', 'salaaaam']"
"Dimana kecebong yang meneriakkan URL ""Saya orang Indonesia"".",0,1,kecebong teriak uniform resource locator orang indonesia,"['kecebong', 'teriak', 'uniform', 'resource', 'locator', 'orang', 'indonesia']"
"PENGGUNA yang meyakini Muhammad nabi dipersilahkan, asalkan tidak merugikan orang lain, karena ada bom, negara harus mengungkap siapa Muhammad",0,1,muhammad nabi sila rugi orang bom negara muhammad,"['muhammad', 'nabi', 'sila', 'rugi', 'orang', 'bom', 'negara', 'muhammad']"
"Tanda-Tanda Akhir Dunia x Ya, masih banyak umat Islam yang mengingkari Al-Quran dan memilih penistaan ​​agama. #koruptor nomor 2 #koruptor nomor 2",0,1,tanda tanda dunia x ya umat islam ingkar al alquran pilih nista agama koruptor nomor 2 koruptor nomor 2,"['tanda', 'tanda', 'dunia', 'x', 'ya', 'umat', 'islam', 'ingkar', 'al', 'alquran', 'pilih', 'nista', 'agama', 'koruptor', 'nomor', '2', 'koruptor', 'nomor', '2']"
Usir Duta Besar Myanmar dari negara ini. Ksh memperingatkan komunitas Budha di negara kita agar mereka menghimbau untuk menghentikan penyiksaan terhadap umat Islam di sana.,0,1,usir duta myanmar negara kasih komunitas buddha negara imbau henti siksa hadap umat islam,"['usir', 'duta', 'myanmar', 'negara', 'kasih', 'komunitas', 'buddha', 'negara', 'imbau', 'henti', 'siksa', 'hadap', 'umat', 'islam']"
"USER USER Menterinya banyak... Pekerjaan mereka juga lebih banyak dibandingkan yang di Senayan. Sebaiknya, lebih banyak anggota DPR yang tugas rapatnya hanya sampai larut malam di ruang AC.'",0,1,menteri kerja banding senayan anggota dewan wakil rakyat tugas rapat larut malam ruang ac,"['menteri', 'kerja', 'banding', 'senayan', 'anggota', 'dewan', 'wakil', 'rakyat', 'tugas', 'rapat', 'larut', 'malam', 'ruang', 'ac']"
USER USER USER Jika KPK dibubarkan... Kita sebagai rakyat wajib/wajib membubarkan wakil rakyat/DPR,0,1,komisi berantas korupsi bubar rakyat wajib wajib bubar wakil rakyat dewan wakil rakyat,"['komisi', 'berantas', 'korupsi', 'bubar', 'rakyat', 'wajib', 'wajib', 'bubar', 'wakil', 'rakyat', 'dewan', 'wakil', 'rakyat']"
Tindakan sewenang-wenang ini mencerminkan pusat kekuasaan rezim anti-Islam. Rezim PDIP Nasdem terbukti anti Islam.,0,1,tindak wenang wenang cermin pusat kuasa rezim anti islam rezim partai demokrasi indonesia juang nasional demokrat bukti anti islam,"['tindak', 'wenang', 'wenang', 'cermin', 'pusat', 'kuasa', 'rezim', 'anti', 'islam', 'rezim', 'partai', 'demokrasi', 'indonesia', 'juang', 'nasional', 'demokrat', 'bukti', 'anti', 'islam']"
USER USER Era SBY yang mendemonstrasikan PDIP,0,1,era susilo bambang yudhoyono demonstrasi partai demokrasi indonesia juang,"['era', 'susilo', 'bambang', 'yudhoyono', 'demonstrasi', 'partai', 'demokrasi', 'indonesia', 'juang']"
"#PersijaterakeroflosinginJakarta\nYou pLersija, lututmu rendah. Ada banyak alasannya, dasar anjing! Olo olo, bicara yang sia-sia!!!'",0,1,persijaterakeroflosinginjaka a persija lutut rendah alas dasar anjing olo olo bicara,"['persijaterakeroflosinginjaka', 'a', 'persija', 'lutut', 'rendah', 'alas', 'dasar', 'anjing', 'olo', 'olo', 'bicara']"
"Semua orang sabar dan tenang'...; Kami Tunggu Komando' Habibana Habib Rizieq...; Kami umat Islam Solid dan Bersatu, Jangan terkecoh dengan 'diadu domba berudu'2...; Kita Akan Mencapai Keadilan dan Kemakmuran di #Presiden Baru 2019 Mendatang, Seperti Pilkada Jakarta",0,1,orang sabar tenang tunggu komando habibana habib rizieq umat islam solid kecoh adu domba berudu 2 capai adil makmur presiden 2019 sepe i pilih kepala daerah jaka a,"['orang', 'sabar', 'tenang', 'tunggu', 'komando', 'habibana', 'habib', 'rizieq', 'umat', 'islam', 'solid', 'kecoh', 'adu', 'domba', 'berudu', '2', 'capai', 'adil', 'makmur', 'presiden', '2019', 'sepe', 'i', 'pilih', 'kepala', 'daerah', 'jaka', 'a']"
USER USER USER USER ADA SONO DI KOLAM RENANG J LUH BONG BANGSAD',0,1,kolam renang j bong bangsat,"['kolam', 'renang', 'j', 'bong', 'bangsat']"
"PENGGUNA PENGGUNA Pemikiran anak kampret tak jauh berbeda dengan para penoda agama. Pemfitnah, penipu dan penipu.",0,1,pikir anak kampret beda noda agama fitnah tipu tipu,"['pikir', 'anak', 'kampret', 'beda', 'noda', 'agama', 'fitnah', 'tipu', 'tipu']"
"RT USER seperti saat SBY menambah BBM. Kalau di demonstrasi mereka mahluk hidup.. tapi sekarang dimana para demonstran yang menggunakan jargon orang-orang licik itu, tidak ada yang mendanai, tidak ada apa-apa.",0,1,sepe i susilo bambang yudhoyono bahan bakar minyak demonstrasi makhluk hidup demonstran jargon orang orang licik dana,"['sepe', 'i', 'susilo', 'bambang', 'yudhoyono', 'bahan', 'bakar', 'minyak', 'demonstrasi', 'makhluk', 'hidup', 'demonstran', 'jargon', 'orang', 'orang', 'licik', 'dana']"
HANYA PEMENANG LARI YANG DITANYAKAN TENTANG INI.\nLalu BAGAIMANA KAMU DAPAT DENGAN HAFiz QURAN?\nTIDAK BANYAK...\nDASAR-DASAR MEDIUMNYA ADALAH PEMBOHONG...',0,1,menang lari hafiz alquran dasar dasar medium bohong,"['menang', 'lari', 'hafiz', 'alquran', 'dasar', 'dasar', 'medium', 'bohong']"
"Inilah gerakan USER lainnya, kntl bek chibi anzing'",0,1,gera kontol bek chibi anjing,"['gera', 'kontol', 'bek', 'chibi', 'anjing']"
"PENGGUNA Dua anggota DPRD ini sableng atau geblek. Banyak contoh lawakan seperti ini yang bisa dihukum tapi tetap saja tidak pintar, bla...'",0,1,anggota dewan wakil rakyat daerah sableng geblek contoh lawa sepe i hukum pintar bla,"['anggota', 'dewan', 'wakil', 'rakyat', 'daerah', 'sableng', 'geblek', 'contoh', 'lawa', 'sepe', 'i', 'hukum', 'pintar', 'bla']"
"USER NCib jelek, Pelcija bagus tapi bodoh.'",0,1,persib jelek persija bagus bodoh,"['persib', 'jelek', 'persija', 'bagus', 'bodoh']"
"Allah SWT bukan Tuhan karena bodoh & biadab, pasti bukan Tuhan Yang Maha Esa karena hanya untuk umat Islam, tidak berlaku bagi orang kafir",0,1,allah subhanahu wa taala tuhan bodoh biadab tuhan maha esa umat islam laku orang kafir,"['allah', 'subhanahu', 'wa', 'taala', 'tuhan', 'bodoh', 'biadab', 'tuhan', 'maha', 'esa', 'umat', 'islam', 'laku', 'orang', 'kafir']"
Muslim Rohingya: Teroris Buddha membunuh anak saya. Saya juga kehilangan istri &amp; Ibu'',0,1,muslim rohingya teroris buddha bunuh anak hilang istri amp,"['muslim', 'rohingya', 'teroris', 'buddha', 'bunuh', 'anak', 'hilang', 'istri', 'amp']"
PENGGUNA Ubah saja p\nOK\nSaya tidak akan menyetujuinya.',0,1,ubah p oke tuju,"['ubah', 'p', 'oke', 'tuju']"
"USER Bapak USER Muslim menjerit, hatinya sakit karena Allah SWT menyingkapkan bahwa dirinya bodoh dan biadab, demi kebaikan",0,1,muslim jerit hati sakit allah subhanahu wa taala singkap bodoh biadab,"['muslim', 'jerit', 'hati', 'sakit', 'allah', 'subhanahu', 'wa', 'taala', 'singkap', 'bodoh', 'biadab']"
"USER USER USER Bukan hanya bagi generasi muda saja, tapi bagi mereka yang masih bisa berpikir waras, itu sangat salah, kalau dia jenius tidak mungkin kitab suci itu bisa disebut fiksi'",0,1,generasi muda pikir waras salah jenius kitab suci fiksi,"['generasi', 'muda', 'pikir', 'waras', 'salah', 'jenius', 'kitab', 'suci', 'fiksi']"
"USER USER Mengapa Bani Serbet &amp; Kampret 212 tidak berdemonstrasi karena menipu masyarakat???? Jawabannya karena dana dari jemaah Abu Tour mengalir ke ustad di 212, termasuk untuk membeli nasi bungkus.'",0,1,bani serbet amp kampret 212 demonstrasi tipu masyarakat dana jemaah abu tour alir ustad 212 masuk beli nasi bungkus,"['bani', 'serbet', 'amp', 'kampret', '212', 'demonstrasi', 'tipu', 'masyarakat', 'dana', 'jemaah', 'abu', 'tour', 'alir', 'ustad', '212', 'masuk', 'beli', 'nasi', 'bungkus']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA USERS USERS USERS USERS USERS pembuat berita palsu... pembohong dan ingkar janji',0,1,si si si si si berita palsu bohong ingkar janji,"['si', 'si', 'si', 'si', 'si', 'berita', 'palsu', 'bohong', 'ingkar', 'janji']"
"PENGGUNA yang membeli adalah orang asing atau bukan, atau konglomerat dalam negeri atau warga negara patungan yang membeli. kebijakan terlihat sembrono, pada akhirnya warga kembali menjadi korban kepentingan rezim'",0,1,beli orang asing konglomerat negeri warga negara patungan beli bijak lihat sembrono warga korban rezim,"['beli', 'orang', 'asing', 'konglomerat', 'negeri', 'warga', 'negara', 'patungan', 'beli', 'bijak', 'lihat', 'sembrono', 'warga', 'korban', 'rezim']"
Pengguna,0,1,,[]
"banyak permusuhan tandanya jiwa sakit > Betul Pak Lukman, Suku Muhammad sendiri memusuhi Nyonya Gila",0,1,musuh tanda jiwa sakit lukman suku muhammad musuh nyonya gila,"['musuh', 'tanda', 'jiwa', 'sakit', 'lukman', 'suku', 'muhammad', 'musuh', 'nyonya', 'gila']"
"Alhamdulillah bodoh & biadab, bangsa akan RUSAK Bung Fahri!",0,1,alhamdulillah bodoh biadab bangsa rusak fahri,"['alhamdulillah', 'bodoh', 'biadab', 'bangsa', 'rusak', 'fahri']"
"USER Syukurlah masih banyak orang bodoh di Twitter, jadi saya terlihat pintar.'",0,1,syukur orang bodoh twitter lihat pintar,"['syukur', 'orang', 'bodoh', 'twitter', 'lihat', 'pintar']"
Betapa brengseknya polisi sekarang! Ada satu cara untuk mencopot Jokowi lagi!,0,1,betapa berengsek polisi copot jokowi,"['betapa', 'berengsek', 'polisi', 'copot', 'jokowi']"
Apakah pantas bagi pemerintah kita untuk menjaga hubungan persahabatan dengan Komunis Tiongkok?,0,1,perintah jaga hubung sahabat komunis tiongkok,"['perintah', 'jaga', 'hubung', 'sahabat', 'komunis', 'tiongkok']"
"Konon, mengadakan diskusi ingin menyadarkan PKI agar membela mereka yang dipaksa dituduh ""PKI"" sebagai kaki tangan komunis.",0,1,konon diskusi sadar partai komunis indonesia bela paksa tuduh partai komunis indonesia kaki tangan komunis,"['konon', 'diskusi', 'sadar', 'partai', 'komunis', 'indonesia', 'bela', 'paksa', 'tuduh', 'partai', 'komunis', 'indonesia', 'kaki', 'tangan', 'komunis']"
USER USER USER USER USER Bhahahaha ru Kacamata buatan China brooh merknya ahoq hook',0,1,haha ru kacamata cina bro merknya ahok iya,"['haha', 'ru', 'kacamata', 'cina', 'bro', 'merknya', 'ahok', 'iya']"
"USER cebong memang murung.. dolar naik dia pergi, kalau datang berbondong-bondong dia pergi, yang bikin ribut cuma bong dan PKS \xf0\x9f\xa4\xa3'",0,1,cebong murung dolar pergi bondong bondong pergi bikin ribut bong partai adil sejahtera,"['cebong', 'murung', 'dolar', 'pergi', 'bondong', 'bondong', 'pergi', 'bikin', 'ribut', 'bong', 'partai', 'adil', 'sejahtera']"
Indonesia Pro-komunis = URL komunis,0,1,indonesia pro komunis uniform resource locator komunis,"['indonesia', 'pro', 'komunis', 'uniform', 'resource', 'locator', 'komunis']"
"Di Arab, tangan koruptor dipotong. Di Tiongkok, kepala penjahat dipenggal. Di Indonesia, hukuman penjara bagi koruptor telah dikurangi.",0,1,arab tangan koruptor potong tiongkok kepala jahat penggal indonesia hukum penjara koruptor rang,"['arab', 'tangan', 'koruptor', 'potong', 'tiongkok', 'kepala', 'jahat', 'penggal', 'indonesia', 'hukum', 'penjara', 'koruptor', 'rang']"
"PENGGUNA rezim saat ini...belum selesai lalu terpuruk, terjebak dalam puing-puing utang negara?; hancur (hanya curhat); ------; ; #2019GantiPresiden; #2019GantiPresiden",0,1,rezim selesai puruk jebak puing puing utang negara hancur curhat 2019 ganti presiden 2019 ganti presiden,"['rezim', 'selesai', 'puruk', 'jebak', 'puing', 'puing', 'utang', 'negara', 'hancur', 'curhat', '2019', 'ganti', 'presiden', '2019', 'ganti', 'presiden']"
19 April CNN mengibarkan bendera kuning atas meninggalnya Ahok-Djarot....,0,1,19 april cnn kibar bendera kuning tinggal ahok djarot,"['19', 'april', 'cnn', 'kibar', 'bendera', 'kuning', 'tinggal', 'ahok', 'djarot']"
"Anda Dihina, Dijajah dan Diperbudak Islam, Umat Islam Bukan Ras Tapi Pilihan Yang Bisa Diubah PENGGUNA rasis?",0,1,hina jajah budak islam umat islam ras pilih ubah racist,"['hina', 'jajah', 'budak', 'islam', 'umat', 'islam', 'ras', 'pilih', 'ubah', 'racist']"
Sebaiknya PKI seperti USER USER dan USER dibubarkan saja dan dijadikan organisasi terlarang.,0,1,partai komunis indonesia sepe i bubar organisasi larang,"['partai', 'komunis', 'indonesia', 'sepe', 'i', 'bubar', 'organisasi', 'larang']"
"Aku bingung siapa yang menonton di bioskop. Aku lelah mengantri &amp; Mahal bayar TIX, jadi daripada nonton film malah main hp. GOBLOG!!'",0,1,bingung tonton bioskop lelah antri amp mahal bayar tix tonton film main handphone goblok,"['bingung', 'tonton', 'bioskop', 'lelah', 'antri', 'amp', 'mahal', 'bayar', 'tix', 'tonton', 'film', 'main', 'handphone', 'goblok']"
"Jika pemerintah diklaim gagal menangani banjir dan meningkatnya kemiskinan, maka Eksekutif dan Legislatif sama-sama BODOH.",0,1,perintah klaim gagal tangan banjir tingkat miskin eksekutif legislatif bodoh,"['perintah', 'klaim', 'gagal', 'tangan', 'banjir', 'tingkat', 'miskin', 'eksekutif', 'legislatif', 'bodoh']"
"USER USER USER, Anda membahas janji kampanye. Ada hoax yang menyebut Jokowi menjanjikan 10 ribu dolar. Lalu tinggal goreng anak MSGnya. Ya ampun",0,1,bahas janji kampanye hoaks jokowi janji 10 ribu dolar tinggal goreng anak msgnya ya ampun,"['bahas', 'janji', 'kampanye', 'hoaks', 'jokowi', 'janji', '10', 'ribu', 'dolar', 'tinggal', 'goreng', 'anak', 'msgnya', 'ya', 'ampun']"
"Berdasarkan tudingan MUI? Percampuran? Memang mudah dipungkiri, campuran Islam lebih berbahaya. PENGGUNA DPR: Proses Hukum Pengurus Gafatar!",0,1,dasar tuding majelis ulama indonesia campur mudah dipungkiri campur islam bahaya dewan wakil rakyat proses hukum urus gera fajar nusantara,"['dasar', 'tuding', 'majelis', 'ulama', 'indonesia', 'campur', 'mudah', 'dipungkiri', 'campur', 'islam', 'bahaya', 'dewan', 'wakil', 'rakyat', 'proses', 'hukum', 'urus', 'gera', 'fajar', 'nusantara']"
Saya paling menyukai orang Myanmar. kamu noob yang main ml fckk',0,1,suka orang myanmar noob main ml fuck,"['suka', 'orang', 'myanmar', 'noob', 'main', 'ml', 'fuck']"
USER USER HTI juga merupakan organisasi yang menganut ideologi terlarang Bumi Pancasila sehingga harus segera dibubarkan.,0,1,hati rupa organisasi anut ideologi larang bumi pancasila bubar,"['hati', 'rupa', 'organisasi', 'anut', 'ideologi', 'larang', 'bumi', 'pancasila', 'bubar']"
Mungkin yang terbaik adalah memulai dengan melepaskan politik label? Antek Orde Kanan Fundamentalis,0,1,lepas politik label antek orde kanan fundamentalis,"['lepas', 'politik', 'label', 'antek', 'orde', 'kanan', 'fundamentalis']"
"Allah SWT minta disembah oleh para psikopat, apalagi mengharapkan teror & horor seperti yang terjadi di Brussel, GILA Pak Lukman",0,1,allah subhanahu wa taala sembah psikopat harap teror horor sepe i brussel gila lukman,"['allah', 'subhanahu', 'wa', 'taala', 'sembah', 'psikopat', 'harap', 'teror', 'horor', 'sepe', 'i', 'brussel', 'gila', 'lukman']"
"Bagus... gan, usir NKRI. Tak heran jika Myanmar disebut sebagai negara Budha.",0,1,bagus juragan usir negara republik indonesia heran myanmar negara buddha,"['bagus', 'juragan', 'usir', 'negara', 'republik', 'indonesia', 'heran', 'myanmar', 'negara', 'buddha']"
"Indonesia dalam cerita; terdapat anggota DPR yang menunggak pembayaran listrik; ada anggota DPR yang menjual kaos; Ada Anggota DPR yang Ingin Gantikan Presiden dengan Kaos; ; Parahnya lagi, orang-orang Goblog ingin mengganti presiden hanya dengan hashtag; sangat lucu dan pantas",0,1,indonesia cerita anggota dewan wakil rakyat tunggak bayar listrik anggota dewan wakil rakyat jual kaos anggota dewan wakil rakyat ganti presiden kaos parah orang orang goblok ganti presiden tagar lucu,"['indonesia', 'cerita', 'anggota', 'dewan', 'wakil', 'rakyat', 'tunggak', 'bayar', 'listrik', 'anggota', 'dewan', 'wakil', 'rakyat', 'jual', 'kaos', 'anggota', 'dewan', 'wakil', 'rakyat', 'ganti', 'presiden', 'kaos', 'parah', 'orang', 'orang', 'goblok', 'ganti', 'presiden', 'tagar', 'lucu']"
USER berisi kecebong yang tidak mengerti Islam....',0,1,isi kecebong menge i islam,"['isi', 'kecebong', 'menge', 'i', 'islam']"
"Betul, musnahkan saja gan, musnahkan babi cina yang ada di tanah air indonesia, atas nama reklamasi ahok",0,1,musnah juragan musnah babi cina tanah air indonesia nama reklamasi ahok,"['musnah', 'juragan', 'musnah', 'babi', 'cina', 'tanah', 'air', 'indonesia', 'nama', 'reklamasi', 'ahok']"
Sesama umat Buddha radikal harus saling melindungi? mengusir duta besar Myanmar. SimpanRohingya PrayForRohingya,0,1,umat buddha radikal lindung usir duta myanmar simpanrohingya pray for rohingya,"['umat', 'buddha', 'radikal', 'lindung', 'usir', 'duta', 'myanmar', 'simpanrohingya', 'pray', 'for', 'rohingya']"
"USER USER USER Ya, apalagi lawannya bisa dibilang tangguh. Sebab, pejabat negara juga ikut ambil bagian. Ya, mudahnya #2019GantiPresiden agar para baron tidak lagi pamer, agar para baron tidak lagi berpura-pura berkuasa, dan agar Megatron bisa",0,1,ya lawan bilang tangguh jabat negara ambil ya mudah 2019 ganti presiden baron pamer baron pura pura kuasa megatron,"['ya', 'lawan', 'bilang', 'tangguh', 'jabat', 'negara', 'ambil', 'ya', 'mudah', '2019', 'ganti', 'presiden', 'baron', 'pamer', 'baron', 'pura', 'pura', 'kuasa', 'megatron']"
Yusril: Kelompok Islam Tertindas di Era Jokowi? #Fakta #2019GantiPresiden,0,1,yusril kelompok islam te indas era jokowi fakta 2019 ganti presiden,"['yusril', 'kelompok', 'islam', 'te', 'indas', 'era', 'jokowi', 'fakta', '2019', 'ganti', 'presiden']"
Pemerintah anti kritik Pemerintah anti Islam Pemerintah antek PKI Pemerintah antek Yahudi Reasonbikinaksi kantaibanget,0,1,perintah anti kritik perintah anti islam perintah antek partai komunis indonesia perintah antek yahudi reasonbikinaksi tai banget,"['perintah', 'anti', 'kritik', 'perintah', 'anti', 'islam', 'perintah', 'antek', 'partai', 'komunis', 'indonesia', 'perintah', 'antek', 'yahudi', 'reasonbikinaksi', 'tai', 'banget']"
"Mari kita keluarkan semuanya, teman-teman. Usir orang-orang kafir & Tionghoa dari nusantara. mereka adalah racun iman, penyuap, umat Kristiani, pelacur, pecandu alkohol. Anjing kafir!",0,1,mari teman teman usir orang orang kafir tionghoa nusantara racun iman suap umat kristiani lacur candu alkohol anjing kafir,"['mari', 'teman', 'teman', 'usir', 'orang', 'orang', 'kafir', 'tionghoa', 'nusantara', 'racun', 'iman', 'suap', 'umat', 'kristiani', 'lacur', 'candu', 'alkohol', 'anjing', 'kafir']"
USER USER USER USER USER USER Haha mati lagi \xf0\x9f\x91\x89 USER media bloon you shell dongo!',0,1,haha mati media shell dongok,"['haha', 'mati', 'media', 'shell', 'dongok']"
"Oh, sayang sekali pihak oposisi. Ini menjadi semakin bodoh! Kalau perhitungan Sri Mulyani memang jagoannya, bisa dibilang kelas dunia, URL",0,1,oh sayang oposisi bodoh hitung sri mulyani jago bilang kelas dunia uniform resource locator,"['oh', 'sayang', 'oposisi', 'bodoh', 'hitung', 'sri', 'mulyani', 'jago', 'bilang', 'kelas', 'dunia', 'uniform', 'resource', 'locator']"
"Siang malam mereka memaki ustadz kita, nongkrong di sosmed untuk ustadz\nMBELLA PENDAFTARAN PENDAFTARAN DENGAN SANGAT SOMBONG minta ampun.",0,1,siang malam maki ustaz nongkrong media sosial ustaz mbella daftar daftar sombong ampun,"['siang', 'malam', 'maki', 'ustaz', 'nongkrong', 'media', 'sosial', 'ustaz', 'mbella', 'daftar', 'daftar', 'sombong', 'ampun']"
USER USER USER HTI SANGAT PERLU DILAKUKAN,0,1,hati laku,"['hati', 'laku']"
Apakah ini Kntl indihome -_-',0,1,kontol indihome,"['kontol', 'indihome']"
