Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
"Ormas radikal (FPI FUI HTI) harus dibubarkan. Yang Kristen radikal, anti Bhineka, anti China jangan disadarkan. Buang saja mereka ke Suriah dan suruh mereka bergabung dengan ISIS.",1,0,0,0,0,organisasi masyarakat radikal front bela islam huh hati bubar agama kristen radikal anti bineka anti cina sadar buang suriah suruh gabung isis,"['organisasi', 'masyarakat', 'radikal', 'front', 'bela', 'islam', 'huh', 'hati', 'bubar', 'agama', 'kristen', 'radikal', 'anti', 'bineka', 'anti', 'cina', 'sadar', 'buang', 'suriah', 'suruh', 'gabung', 'isis']"
Apakah YG HINA Islam layak diikuti? USER USER USER Menteri Agama: Gafatar tidak layak diikuti oleh masyarakat,1,0,0,0,0,hina islam patut menteri agama gera fajar nusantara layak masyarakat,"['hina', 'islam', 'patut', 'menteri', 'agama', 'gera', 'fajar', 'nusantara', 'layak', 'masyarakat']"
Mereka bahkan tidak berani mengusir duta besar Myanmar. Mereka harus berdoa besok.,1,0,0,0,0,berani usir duta myanmar doa besok,"['berani', 'usir', 'duta', 'myanmar', 'doa', 'besok']"
"PENGGUNA RT: Prestasi Ahok Selain Mafia Korupsi dan Penistaan ​​Agama, Berhasil Tenggelamkan JKT Lewat Jemaat CEBON",1,0,0,0,0,prestasi ahok mafia korupsi nista agama sukses tenggelam jakarta kongoran cebong,"['prestasi', 'ahok', 'mafia', 'korupsi', 'nista', 'agama', 'sukses', 'tenggelam', 'jakarta', 'kongoran', 'cebong']"
Pembubaran HTI oleh Presiden Jokowi Dianggap Langkah Diktator URL,1,0,0,0,0,bubar hati presiden jokowi anggap langkah diktator uniform resource locator,"['bubar', 'hati', 'presiden', 'jokowi', 'anggap', 'langkah', 'diktator', 'uniform', 'resource', 'locator']"
"Allah SWT itu bodoh dan jahat, tidak mengabdi kepada Pak Lukman, malah minta disembah, durhaka, MARAH, mengancam akan mengazabnya.",1,0,0,0,0,allah subhanahu wa taala bodoh jahat abdi lukman sembah durhaka marah ancam hukum,"['allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'jahat', 'abdi', 'lukman', 'sembah', 'durhaka', 'marah', 'ancam', 'hukum']"
"Yang mau gue bilang soal gerombolan Babi Ahok, selain mereka kafir, gue cuma mau gerombolan Babi Ahok ngerasain gimana rasanya diperlakukan anjing, bajingan.",1,0,0,0,0,babi ahok kafir geng babi ahok laku anjing bajing,"['babi', 'ahok', 'kafir', 'geng', 'babi', 'ahok', 'laku', 'anjing', 'bajing']"
Perppu C32 tentang Ormas sebagai Produk Rezim Anti-Islam yang Represif.,1,0,0,0,0,atur perintah ganti undang undang c32 organisasi masyarakat produk rezim represif anti islam,"['atur', 'perintah', 'ganti', 'undang', 'undang', 'c32', 'organisasi', 'masyarakat', 'produk', 'rezim', 'represif', 'anti', 'islam']"
"Kampanye rasis Ahok untung besar... Kafir idiot mana yang untung besar... Kalau mereka perkosa atau bunuh, mereka untung besar",1,0,0,1,0,kampanye racist ahok untung kafir idiot untung perkosa bunuh untung,"['kampanye', 'racist', 'ahok', 'untung', 'kafir', 'idiot', 'untung', 'perkosa', 'bunuh', 'untung']"
"Pemerintah Indonesia harus mengeluarkan undang-undang yang anti-Buddha, sehingga umat Buddha di Indonesia diusir dari Indonesia.",1,0,0,0,0,perintah indonesia undang undang anti agama buddha umat buddha indonesia usir indonesia,"['perintah', 'indonesia', 'undang', 'undang', 'anti', 'agama', 'buddha', 'umat', 'buddha', 'indonesia', 'usir', 'indonesia']"
PENGGUNA RT Apa yang salah dengan mayoritas etnis Tionghoa di DKI?\nMengapa mereka begitu solid mendukung penistaan ​​agama?\n\nBalas dendam?\nTidak nasionalis?,1,1,0,0,0,salah mayoritas etnis tionghoa daerah khusus ibukota solid dukung nista agama balas dendam nasionalis,"['salah', 'mayoritas', 'etnis', 'tionghoa', 'daerah', 'khusus', 'ibukota', 'solid', 'dukung', 'nista', 'agama', 'balas', 'dendam', 'nasionalis']"
"sekarang kita di rezim PKI...SINGKIRKAN JOKOWI, PEMIMPIN YANG MENGKRIMINALISASIKAN Ustadz",1,1,0,0,0,rezim partai komunis indonesia hapus jokowi pimpin kriminalisasi ustaz,"['rezim', 'partai', 'komunis', 'indonesia', 'hapus', 'jokowi', 'pimpin', 'kriminalisasi', 'ustaz']"
"Allah SWT adalah pembohong yang bodoh, biadab, dan tidak menepati janji-Nya. Allah menjanjikan kepadamu rampasan yang besar (48:20)",1,0,0,0,0,allah subhanahu wa taala bohong bodoh biadab janji allah janji jarah 48 20,"['allah', 'subhanahu', 'wa', 'taala', 'bohong', 'bodoh', 'biadab', 'janji', 'allah', 'janji', 'jarah', '48', '20']"
Kalian dihina dan diperbudak Islam. Tidak ada Tuhan yang memerintahkan sholat kecuali Allah SWT yang biadab.,1,0,0,0,0,hina budak islam tuhan perintah salat kecuali allah subhanahu wa taala biadab,"['hina', 'budak', 'islam', 'tuhan', 'perintah', 'salat', 'kecuali', 'allah', 'subhanahu', 'wa', 'taala', 'biadab']"
"PENGGUNA PENGGUNA Hahahaha mana bisa sebut agama selain Islam, ya? Hahaha, itu model debatmu ya? Ih, nggak seimbang. Kalau berantem gara-gara salah kalimat, malu deh, malu jadi kecebong yang agamanya kamu hina, hahahaha, kecebong apa?",1,0,0,0,0,haha agama islam yuk haha model debat sepe i idih be engkar salah kalimat malu malu kecebong agama hina haha kecebong,"['haha', 'agama', 'islam', 'yuk', 'haha', 'model', 'debat', 'sepe', 'i', 'idih', 'be', 'engkar', 'salah', 'kalimat', 'malu', 'malu', 'kecebong', 'agama', 'hina', 'haha', 'kecebong']"
"USER USER wes lemu, ireng, kafir sisan\n\nasu'",1,0,1,0,0,ireng kafir anjing,"['ireng', 'kafir', 'anjing']"
"Kalau tidak percaya, Jokowi itu licik, picik, dan tukang curang. URL",1,0,0,0,0,percaya jokowi licik picik tipu uniform resource locator,"['percaya', 'jokowi', 'licik', 'picik', 'tipu', 'uniform', 'resource', 'locator']"
PENGGUNA RT ISIS adalah tindakan semua orang/kelompok/agama yang memusuhi umat Islam & menghujat Islam. Termasuk Anda dodol!,1,0,0,0,0,isis tindak orang kelompok agama musuh umat islam hujat islam masuk dodol,"['isis', 'tindak', 'orang', 'kelompok', 'agama', 'musuh', 'umat', 'islam', 'hujat', 'islam', 'masuk', 'dodol']"
"Allah SWT itu bodoh dan biadab dan mengajarkan Muhammad untuk cocok dengan 9 istri, ayatnya ada di Al Quran",1,0,0,0,0,allah subhanahu wa taala bodoh biadab ajar muhammad cocok 9 istri ayat alquran,"['allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'ajar', 'muhammad', 'cocok', '9', 'istri', 'ayat', 'alquran']"
"Arjuna berjuang demi negara, jangan jadi Muhammad yang mengaku nabi, menghujat bangsanya sendiri & menggulingkan pemerintah",1,0,0,0,0,arjuna juang negara muhammad nabi hujat bangsa tumbang perintah,"['arjuna', 'juang', 'negara', 'muhammad', 'nabi', 'hujat', 'bangsa', 'tumbang', 'perintah']"
"USER Jadi jelaslah bahwa Islam di Nusantara itu bukan sekedar agama, tapi hanya budaya saja bro, itu dipengaruhi oleh ajaran Islam, btw, tidak bisa langsung disebut kafir kalau merujuk pada apa yang sdr sampaikan.'",1,0,0,0,0,islam nusantara agama budaya juragan pengaruh ajar islam by the way langsung kafir acu,"['islam', 'nusantara', 'agama', 'budaya', 'juragan', 'pengaruh', 'ajar', 'islam', 'by', 'the', 'way', 'langsung', 'kafir', 'acu']"
"Allah SWT yang disembah umat Islam mengaku sombong: Maha Kuasa, Maha Kuasa, Maha Agung, padahal dia bodoh dan biadab.",1,0,0,0,0,allah subhanahu wa taala sembah umat islam sombong maha kuasa maha kuasa maha kuasa bodoh biadab,"['allah', 'subhanahu', 'wa', 'taala', 'sembah', 'umat', 'islam', 'sombong', 'maha', 'kuasa', 'maha', 'kuasa', 'maha', 'kuasa', 'bodoh', 'biadab']"
"contoh perilaku setan kafir...; Ketika mengetahui suatu perkara, ia memakai topi seolah-olah ia adalah seorang muslim yang menjadi pelakunya...; Padahal mereka non kristiani...; Begitulah cara mereka menghancurkan islam..sehingga timbul stigma negatif terhadap islam..dibantu dengan media yang semakin tidak sopan..",1,0,0,0,0,contoh perilaku setan kafir kena topi olah olah orang muslim laku non kristen hancur islam muncul stigma negatif hadap islam bantu media sopan,"['contoh', 'perilaku', 'setan', 'kafir', 'kena', 'topi', 'olah', 'olah', 'orang', 'muslim', 'laku', 'non', 'kristen', 'hancur', 'islam', 'muncul', 'stigma', 'negatif', 'hadap', 'islam', 'bantu', 'media', 'sopan']"
"Allah SWT itu bodoh dan biadab, tidak bercermin. Pak Lukman tidak sanggup memberi makan Muhammad, dijanjikan harta rampasan, tetap mengaku Tuhan.",1,0,0,0,0,allah subhanahu wa taala bodoh biadab cermin lukman makan muhammad janji rampas tuhan,"['allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'cermin', 'lukman', 'makan', 'muhammad', 'janji', 'rampas', 'tuhan']"
Lupakan USER dan biarkan ia tenggelam bersama kapalnya yang munafik. Kita akan membangun Jawa Barat dengan kapal yang bersih. Singkirkan mereka yang mendukung penistaan ​​agama dari hatimu.,1,0,0,0,0,lupa biar tenggelam kapal munafik bangun jabar kapal bersih hapus orang orang dukung nista agama hati,"['lupa', 'biar', 'tenggelam', 'kapal', 'munafik', 'bangun', 'jabar', 'kapal', 'bersih', 'hapus', 'orang', 'orang', 'dukung', 'nista', 'agama', 'hati']"
PENGGUNA Semoga Allah melindungi DSNAJIB dari kejahatan orang-orang kafir dan munafik yang merupakan musuh-musuhnya...amin Robbie.',1,0,0,0,0,moga allah lindung dis najib jahat orang orang kafir munafik musuh amin robi,"['moga', 'allah', 'lindung', 'dis', 'najib', 'jahat', 'orang', 'orang', 'kafir', 'munafik', 'musuh', 'amin', 'robi']"
negara yang penuh dengan penceramah TNI yang menistakan agama. Hanya simpatisan.,1,0,0,0,0,negara penuh dakwah tentara nasional indonesia hujat agama simpatisan,"['negara', 'penuh', 'dakwah', 'tentara', 'nasional', 'indonesia', 'hujat', 'agama', 'simpatisan']"
"Pasti MENYAKITKAN, ini yang terbaik di 2019. JokowiEnd telah mengkriminalisasi umat Islam.",1,0,0,0,0,sakit 2019 jokowi end kriminalisasi umat islam,"['sakit', '2019', 'jokowi', 'end', 'kriminalisasi', 'umat', 'islam']"
Keren...... Kapan kita akan mengusir umat Budha dari Indonesia?,1,0,0,0,0,keren usir umat buddha indonesia,"['keren', 'usir', 'umat', 'buddha', 'indonesia']"
Agama Buddha Membunuh Agama Islam di Myanmar,1,0,0,0,0,agama buddha bunuh agama islam myanmar,"['agama', 'buddha', 'bunuh', 'agama', 'islam', 'myanmar']"
Lebih dari 700 rumah dan masjid Rohingya dibakar oleh teroris Buddha di Baggona (14/9).,1,0,0,0,0,700 rumah amp masjid rohingya bakar teroris buddha 14 9,"['700', 'rumah', 'amp', 'masjid', 'rohingya', 'bakar', 'teroris', 'buddha', '14', '9']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Jika Anda merasa terhina, laporkan saja ke polisi, itu hubungan yang munafik. Waspadalah terhadap kecebong kafir yang mengaku sebagai Muslim.",1,0,0,0,0,hina lapor polisi hubung munafik waspada hadap berudu kafir islam,"['hina', 'lapor', 'polisi', 'hubung', 'munafik', 'waspada', 'hadap', 'berudu', 'kafir', 'islam']"
"USER USER USER Saya mau tanya apa yang dilakukan Ahok, Sukamwati, Joshua dan Ge saat itu yang mengandung unsur penistaan ​​agama. Menurut USER dan USER, apakah itu penistaan ​​agama???",1,0,0,0,0,be anya laku ahok sukmawati joshua ge kandung unsur noda agama noda agama ya,"['be', 'anya', 'laku', 'ahok', 'sukmawati', 'joshua', 'ge', 'kandung', 'unsur', 'noda', 'agama', 'noda', 'agama', 'ya']"
Usir umat Buddha Indonesia jika mereka tetap diam dan menyaksikan pembantaian ini. URL,1,0,0,0,0,usir umat buddha indonesia diam saksi bantai uniform resource locator,"['usir', 'umat', 'buddha', 'indonesia', 'diam', 'saksi', 'bantai', 'uniform', 'resource', 'locator']"
"x : Yang dimaksud RG bukan Al Quran; kamu: yakin? Bukankah Al Quran itu kitab suci?; x : Tenang saja, dia tidak bermaksud seperti itu; y : Ahok juga tidak bermaksud menghina agama; x : WOW, DIA TIDAK BISA, DIA PEMBOHONG, HATI-HATI..",1,0,0,0,0,x maksud rg al alquran al qur an kitab suci x maksud sepe i iya ahok maksud hina agama x bohong hati hati,"['x', 'maksud', 'rg', 'al', 'alquran', 'al', 'qur', 'an', 'kitab', 'suci', 'x', 'maksud', 'sepe', 'i', 'iya', 'ahok', 'maksud', 'hina', 'agama', 'x', 'bohong', 'hati', 'hati']"
"Kalau begitu, bagaimana mungkin masyarakat tidak curiga bahwa rezim saat ini anti-Islam, Pak... URL",1,0,0,0,0,masyarakat curiga rezim anti islam uniform resource locator,"['masyarakat', 'curiga', 'rezim', 'anti', 'islam', 'uniform', 'resource', 'locator']"
Presiden Jongos...selalu menunggu perintah tuannya dari Cina...terutama karena kaum Muslim yang dibantai bukanlah orang kafir Cina!,1,1,0,0,0,presiden jongos tunggu perintah tuan tiongkok umat islam bantai orang kafir tiongkok,"['presiden', 'jongos', 'tunggu', 'perintah', 'tuan', 'tiongkok', 'umat', 'islam', 'bantai', 'orang', 'kafir', 'tiongkok']"
"Saya lengkapi dengan video..!!!; ; ""kitab suci itu fiksi"" USER ; ; POPULASI AGAMA disebut USER",1,0,0,0,0,lengkap video kitab suci fiksi duduk agama,"['lengkap', 'video', 'kitab', 'suci', 'fiksi', 'duduk', 'agama']"
Ini semua salah Jokowi. Hanya di rezim jahat diktator otoriter komunis yang tidak adil inilah OPM mulai... URL,1,1,0,0,0,salah jokowi rezim jahat diktator otoriter komunis kafir adil organisasi papua merdeka uniform resource locator,"['salah', 'jokowi', 'rezim', 'jahat', 'diktator', 'otoriter', 'komunis', 'kafir', 'adil', 'organisasi', 'papua', 'merdeka', 'uniform', 'resource', 'locator']"
Sikap anti-Islamisme Jokowi akan didukung oleh lawan politik...para pendiri rezim,1,0,0,0,0,sikap anti islamisme jokowi promosi lawan politik rezim,"['sikap', 'anti', 'islamisme', 'jokowi', 'promosi', 'lawan', 'politik', 'rezim']"
"Allah SWT Tidak Mengerti Toleransi Harus Dibuang USER Mau Belajar Toleransi & Keindonesiaan, Yuk Ikut SabangMerauke 2016",1,0,0,0,0,allah subhanahu wa taala paham toleransi buang ajar toleransi indonesia sabang merauke 2016,"['allah', 'subhanahu', 'wa', 'taala', 'paham', 'toleransi', 'buang', 'ajar', 'toleransi', 'indonesia', 'sabang', 'merauke', '2016']"
PENGGUNA RT: PENGGUNA Tidak apa-apa. Rezim ini memang anti-Islam dan anti-ulama. Ini buktinya. URL,1,0,0,0,0,rezim anti islam anti ulama bukti uniform resource locator,"['rezim', 'anti', 'islam', 'anti', 'ulama', 'bukti', 'uniform', 'resource', 'locator']"
"Apakah USER benar-benar percaya bahwa ada agama asli Indonesia? Islam diimpor, Kristen diimpor, Hindu diimpor, Buddha diimpor, Yahudi diimpor, bahkan komunisme diimpor, yang tidak diimpor adalah animisme dan dinamisme, apakah Anda akan mempertahankan aliran jahiliyah?",1,0,0,0,0,anggap agama asli indonesia islam impo kristen impo hindu impo buddha impo yahudi impo komunis impo impo alir animisme dinamisme mempe ahankan alir jahiliah,"['anggap', 'agama', 'asli', 'indonesia', 'islam', 'impo', 'kristen', 'impo', 'hindu', 'impo', 'buddha', 'impo', 'yahudi', 'impo', 'komunis', 'impo', 'impo', 'alir', 'animisme', 'dinamisme', 'mempe', 'ahankan', 'alir', 'jahiliah']"
"USER USER USER yang jelas-jelas bukan Ahok atau P Jokowi, tidak dianggap telah menghina Islam tetapi hanya keliru, jika membela agama hanya ditujukan untuk mengalahkan lawan politik... Mengapa agama dijadikan alat untuk transaksi politik? Ingat?",1,0,0,0,0,ahok p jokowi anggap hina islam keliru bela agama be uju hajar lawan politik agama alat transaksi politik,"['ahok', 'p', 'jokowi', 'anggap', 'hina', 'islam', 'keliru', 'bela', 'agama', 'be', 'uju', 'hajar', 'lawan', 'politik', 'agama', 'alat', 'transaksi', 'politik']"
"""Walaupun dia ustadz, pakai sorban, pakai jubah putih, tapi kalau nyetirnya gitu ya tetap saja babi, Nak.""",1,0,0,0,0,ustaz pakai sorban pakai gamis putih setir sepe i babi nak,"['ustaz', 'pakai', 'sorban', 'pakai', 'gamis', 'putih', 'setir', 'sepe', 'i', 'babi', 'nak']"
"PENGGUNA PENGGUNA Jangan pahami hadis satu per satu, nanti mulutmu bau pesing \xf0\x9f\x98\x82. Ketahui Asal Mula Mengapa Ada Hadis Kencing Unta \xf0\x9f\x98\x81'",1,0,0,0,0,paham hadis mulut bau pesing ajar hadis kencing unta,"['paham', 'hadis', 'mulut', 'bau', 'pesing', 'ajar', 'hadis', 'kencing', 'unta']"
PENGGUNA Hancurkan PDIP...dan antek-anteknya...sekelompok orang kafir munafik...',1,0,0,0,0,hancur partai demokrasi indonesia juang antek antek kelompok kafir munafik,"['hancur', 'partai', 'demokrasi', 'indonesia', 'juang', 'antek', 'antek', 'kelompok', 'kafir', 'munafik']"
PENGGUNA Orang ini bertindak atas nama seorang Muslim tetapi berpikiran sempit seperti seorang Yahudi.',1,0,0,0,0,orang be indak nama orang muslim picik orang yahudi,"['orang', 'be', 'indak', 'nama', 'orang', 'muslim', 'picik', 'orang', 'yahudi']"
"USER, jangan nyerah....kalau bisa bubarkan aja ormas itu, hei, beneran pemimpinnya mau umrah atau buruh migran...'",1,0,0,0,0,serah bubar ormasnya hai pimpin umrah tenaga kerja indonesia,"['serah', 'bubar', 'ormasnya', 'hai', 'pimpin', 'umrah', 'tenaga', 'kerja', 'indonesia']"
Gila! Teroris Buddha Myanmar bakar Al Quran!,1,1,0,0,0,liar teroris buddha myanmar bakar al alquran,"['liar', 'teroris', 'buddha', 'myanmar', 'bakar', 'al', 'alquran']"
"PENGGUNA PENGGUNA Bani oplosan tidak ingin berdemonstrasi? BTW, ini buku Muslim lho~",1,0,0,0,0,bani oplos demonstrasi by the way buku muslim lo,"['bani', 'oplos', 'demonstrasi', 'by', 'the', 'way', 'buku', 'muslim', 'lo']"
"BAGI PARA AHOKERS YANG TAKUT MATI DAN GAK BISA PUNYA ANAK, ADA UST ABU MATE PALSU YANG SIAP MENDOAKAN BAGI PARA AHOKERS & JOKOWERS",1,0,0,0,0,ahoker takut mati anak tenang ustaz abu mate palsu salat ahoker jokower,"['ahoker', 'takut', 'mati', 'anak', 'tenang', 'ustaz', 'abu', 'mate', 'palsu', 'salat', 'ahoker', 'jokower']"
"Hati-hati! Kali ini kita akan mengusir Ahmadiyah, lalu Kristen, diikuti Budha, Hindu, dan Sunni juga akan diusir...",1,0,0,0,0,hati hati kali usir ahmadiyah kristen susul buddha hindu sunni usir,"['hati', 'hati', 'kali', 'usir', 'ahmadiyah', 'kristen', 'susul', 'buddha', 'hindu', 'sunni', 'usir']"
"PENGGUNA Mengaku muslim tapi nonton bola dianggap kafir hahaha kamu munafik.\nJokowi sama kayak saya. Sebulan penuh saya nggak mau nonton bola. Kecuali timnas dan Persija.\nNanti kamu diare, kawan.'",1,0,0,0,0,muslim tonton bola kafir haha munafik jokowi penuh tonton sepak bola kecuali timnas persija diare ya kawan,"['muslim', 'tonton', 'bola', 'kafir', 'haha', 'munafik', 'jokowi', 'penuh', 'tonton', 'sepak', 'bola', 'kecuali', 'timnas', 'persija', 'diare', 'ya', 'kawan']"
"Al Quran, Bible adalah kitab suci, saatnya bagi para pendukung kalian, siapapun kalian, untuk membela kitab suci masing-masing dari kaum ateis seperti Rocky (“,)",1,0,0,0,0,alquran alkitab kitab suci dukung mempe ahankan kitab suci ateis sepe i rocky,"['alquran', 'alkitab', 'kitab', 'suci', 'dukung', 'mempe', 'ahankan', 'kitab', 'suci', 'ateis', 'sepe', 'i', 'rocky']"
"HATI-HATI!!!!! Ada usaha yang dilakukan Ahok, antek-antek komunisnya, dan media untuk memecah belah umat Islam dalam aksi ke-299! Action299",1,1,0,0,0,hati hati upaya ahok antek antek komunis media pecah belah umat islam aksi 299 aksi 299,"['hati', 'hati', 'upaya', 'ahok', 'antek', 'antek', 'komunis', 'media', 'pecah', 'belah', 'umat', 'islam', 'aksi', '299', 'aksi', '299']"
"USER Bapak USER, tugas anda lebih berat dari BNN, yaitu menyadarkan umat Islam: shalat, mengaji, berdzikir itu sama dengan ekstase.",1,0,0,0,0,tugas berat badan narkotika nasional sadar umat islam salat aji zikir ekstasi,"['tugas', 'berat', 'badan', 'narkotika', 'nasional', 'sadar', 'umat', 'islam', 'salat', 'aji', 'zikir', 'ekstasi']"
"PERBAIKAN MASJID YANG DILAKUKAN FPI BENAR SEKALI, APA HUBUNGANNYA DENGAN AHOK YANG MENJADI KRISTEN?",1,0,0,0,0,renovasi masjid laku front bela islam hubung ahok kristen,"['renovasi', 'masjid', 'laku', 'front', 'bela', 'islam', 'hubung', 'ahok', 'kristen']"
PENGGUNA: PENGGUNA AHOAK CINA ADALAH ANJING-ANJING TAK PERCAYA YANG MENGHINA ISLAM....!!!,1,1,0,0,0,ahok cina anjing percaya hina islam,"['ahok', 'cina', 'anjing', 'percaya', 'hina', 'islam']"
"Cap Gome di halaman masjid = tabligh akbar di halaman gereja, Ahok menghina Al Quran, Cornelis mengusir ulama, MRK (Cina + PKI) memprovokasi perang;",1,0,0,0,0,cap gome halaman masjid tablig akbar halaman gereja ahok hina al alquran cornelis usir ulama tionghoa partai komunis indonesia provokasi perang,"['cap', 'gome', 'halaman', 'masjid', 'tablig', 'akbar', 'halaman', 'gereja', 'ahok', 'hina', 'al', 'alquran', 'cornelis', 'usir', 'ulama', 'tionghoa', 'partai', 'komunis', 'indonesia', 'provokasi', 'perang']"
"Umat ​​Kristen Rohingya membunuh umat Muslim di Afghanistan, umat Yahudi membunuh umat Muslim di Palestina. Di dunia Muslim, mereka disebut ""teroris""",1,0,0,0,0,umat kristen rohingya bunuh muslim afghanistan yahudi bunuh muslim palestina dunia muslim teroris,"['umat', 'kristen', 'rohingya', 'bunuh', 'muslim', 'afghanistan', 'yahudi', 'bunuh', 'muslim', 'palestina', 'dunia', 'muslim', 'teroris']"
URL Buddha Teroris,1,0,0,0,0,uniform resource locator buddha teroris,"['uniform', 'resource', 'locator', 'buddha', 'teroris']"
"PENGGUNA PENGGUNA Wah, BODOH BANGET, kalau produk muslim kayak kamu nggak boleh dipakai umat muslim, ngapain sih promosiin di negara muslim? Bodoh banget deh kalian semua. Kalian kebanyakan ngumpulin Sperma Cebong. Mukanya kayak copet dan sering dimarahi. Ampelas dulu mukanya pake parutan biar keliatan bagus",1,0,1,0,0,goblok produk muslim sepe i milik umat islam promosi negara negara muslim bodoh koleksi sperma cebong wajah lihat copet marah amplas wajah parut lihat bagus,"['goblok', 'produk', 'muslim', 'sepe', 'i', 'milik', 'umat', 'islam', 'promosi', 'negara', 'negara', 'muslim', 'bodoh', 'koleksi', 'sperma', 'cebong', 'wajah', 'lihat', 'copet', 'marah', 'amplas', 'wajah', 'parut', 'lihat', 'bagus']"
PENGGUNA PENGGUNA Ada seekor kecebong bodoh yang sedang marah dan geram. Ajaran Nabi yang biasa. Rendah hati dalam beragama bersama para pengikut Paulus dan tekun membaca Kitab Kuning.',1,0,0,0,0,ekor kecebong bodoh marah geram ajar nabi rendah hati agama paulus rajin baca kitab kuning,"['ekor', 'kecebong', 'bodoh', 'marah', 'geram', 'ajar', 'nabi', 'rendah', 'hati', 'agama', 'paulus', 'rajin', 'baca', 'kitab', 'kuning']"
"Saya masih percaya pada China, saya heran... semua pejabat di Indonesia sama saja, bajingan China dan Kristen. Tegakkan hukum Islam, usir orang China.",1,1,0,0,0,percaya cina heran jabat indonesia cina bajing kristen tegak syariat islam usir orang tionghoa,"['percaya', 'cina', 'heran', 'jabat', 'indonesia', 'cina', 'bajing', 'kristen', 'tegak', 'syariat', 'islam', 'usir', 'orang', 'tionghoa']"
"Mengenakan jilbab berarti berserah diri kepada Allah SWT yang telah menghalalkan Ramadhan, yang berarti menghalalkan kehancuran.",1,0,0,0,0,hijab bera i serah allah subhanahu wa taala halal ramadan bera i halal rusa,"['hijab', 'bera', 'i', 'serah', 'allah', 'subhanahu', 'wa', 'taala', 'halal', 'ramadan', 'bera', 'i', 'halal', 'rusa']"
PENGGUNA PENGGUNA Bukankah aneh melihat seorang pendeta mempelajari agama Buddha di Mesir dari seorang syekh/masaikh?\n\nBukankah aneh melihat seorang pendeta mempelajari agama Kristen di Saudi dari seorang ulama?',1,0,0,0,0,aneh lihat pendeta ajar agama buddha mesir orang syekh masyaikh aneh lihat pendeta ajar agama kristen saudi orang ulama,"['aneh', 'lihat', 'pendeta', 'ajar', 'agama', 'buddha', 'mesir', 'orang', 'syekh', 'masyaikh', 'aneh', 'lihat', 'pendeta', 'ajar', 'agama', 'kristen', 'saudi', 'orang', 'ulama']"
'Orang-orang yang mengenakan taplak meja kotak-kotak menang...ini jelas merupakan konspirasi remason Wahdi!!!',1,0,0,0,0,orang orang pakai taplak meja kotak kotak menang rupa konspirasi remason wahdi,"['orang', 'orang', 'pakai', 'taplak', 'meja', 'kotak', 'kotak', 'menang', 'rupa', 'konspirasi', 'remason', 'wahdi']"
"PENGGUNA RT Wahai para penista agama, umat Islam kita telah bangkit, mereka tidak akan mendukung orang-orang yang menghujat Ahok",1,0,0,0,0,hujat umat islam bangkit dukung hujat ahok,"['hujat', 'umat', 'islam', 'bangkit', 'dukung', 'hujat', 'ahok']"
"PENGGUNA PENGGUNA Pengagum dan idola yang menghujat agama masih menjadi ancaman bagi demokrasi!\nMereka akan melakukan apa saja untuk membalas perasaan mereka yang terluka!!\nHai kalian para pengecut yang menghujat mulut toilet!\nMungkinkah hal ini akan terus terjadi, bahkan hingga September 2030?",1,0,1,0,0,kagum berhala hujat agama ancam demokrasi laku balas sakit hati kecut hujat mulut jamban september 2030,"['kagum', 'berhala', 'hujat', 'agama', 'ancam', 'demokrasi', 'laku', 'balas', 'sakit', 'hati', 'kecut', 'hujat', 'mulut', 'jamban', 'september', '2030']"
"PENGGUNA Giliran dia membela Ahok, percaya atau tidak, itu hanya Tuhan. Tapi dia bertanggung jawab atas surga.\n\n#LiberalFunny #inusGelo'",1,0,0,0,0,gilir bela ahok percaya tuhan be anggung surga liberalfunny inus gila,"['gilir', 'bela', 'ahok', 'percaya', 'tuhan', 'be', 'anggung', 'surga', 'liberalfunny', 'inus', 'gila']"
PENGGUNA RT: PENGGUNA Rezim anti-Islam... benar! Hal itu tidak dapat disangkal lagi...,1,0,0,0,0,rezim anti islam sangkal,"['rezim', 'anti', 'islam', 'sangkal']"
"3. Kelompok di balik rezim ini merekayasa berbagai terorisme Islam untuk merusak citra Islam dan Indonesia; 4. Menuduh umat Islam Indonesia sebagai militan, radikal, garis keras; 5. Memojokkan Islam melalui berbagai isu seperti LGBT, dan lain sebagainya; 6. Tertuduh, tertuduh,",1,0,0,0,0,3 kelompok rezim rekayasa terorisme islam rusak citra islam indonesia 4 tuduh umat islam indonesia militan radikal garis keras 5 pojok islam isu sepe i lgbt 6 dakwa tuduh i,"['3', 'kelompok', 'rezim', 'rekayasa', 'terorisme', 'islam', 'rusak', 'citra', 'islam', 'indonesia', '4', 'tuduh', 'umat', 'islam', 'indonesia', 'militan', 'radikal', 'garis', 'keras', '5', 'pojok', 'islam', 'isu', 'sepe', 'i', 'lgbt', '6', 'dakwa', 'tuduh', 'i']"
